bioID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,deathDate
rouilni01w,G,NaN,NaN,67.0,130.0,Loyola Marymount,Unknown,1970-01-23,NaN
roundsa01w,G,NaN,NaN,67.0,145.0,Georgia,Unknown,1976-10-04,NaN
roussju99w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
ruffje01w,G-F,NaN,NaN,71.0,140.0,Washington State,Unknown,1974-09-12,NaN
rushle01w,F,NaN,NaN,73.0,175.0,Oklahoma,Unknown,1984-10-25,NaN
ryankr01w,F,NaN,NaN,71.0,150.0,Sacramento State,Unknown,1972-11-19,NaN
rycraeu01w,C,NaN,NaN,75.0,175.0,Cal State Fullerton,Unknown,1968-12-06,NaN
salesny01w,G-F,NaN,NaN,72.0,184.0,Connecticut,Unknown,1976-05-10,NaN
sampsch01w,G,NaN,NaN,71.0,175.0,Kansas,Unknown,1974-09-01,NaN
sampsto01w,G,NaN,NaN,70.0,NaN,North Carolina,Unknown,1972-03-02,NaN
samsh01w,F-G,NaN,NaN,72.0,160.0,Vanderbilt,Unknown,1974-05-05,NaN
sanchis01w,G,NaN,NaN,70.0,152.0,Unknown,Unknown,1976-11-28,NaN
sandeam01w,G,NaN,NaN,71.0,156.0,Hawai'i,Unknown,1983-06-05,NaN
sandish01w,G,NaN,NaN,72.0,145.0,Unknown,Unknown,1969-01-22,NaN
sanfona01w,F-C,NaN,NaN,76.0,200.0,Kansas,Unknown,1976-05-10,NaN
sanniol01w,C,NaN,NaN,74.0,NaN,West Virginia,Unknown,1986-08-21,NaN
santoal01w,C,NaN,NaN,77.0,181.0,Unknown,Unknown,1973-12-02,NaN
santoke01w,F,NaN,NaN,75.0,188.0,Unknown,Unknown,1979-11-10,NaN
sarenra01w,C,NaN,NaN,78.0,222.0,Unknown,Unknown,1974-06-27,NaN
sauerpa01w,C,NaN,NaN,76.0,203.0,Connecticut,Unknown,1977-12-08,NaN
saundja01w,F,NaN,NaN,71.0,145.0,Texas A&M,Unknown,1979-08-21,NaN
saureau01w,G,NaN,NaN,70.0,163.0,Unknown,Unknown,1976-10-31,NaN
savasla01w,G,NaN,NaN,68.0,134.0,Washington,Unknown,1974-03-18,NaN
schumke01w,C,NaN,NaN,77.0,183.0,Connecticut,Unknown,1977-10-14,NaN
schwege01w,G-F,NaN,NaN,72.0,160.0,Duke,Unknown,1979-01-31,NaN
scottol01w,C,NaN,NaN,74.0,175.0,Stanford,Unknown,1976-08-05,NaN
scottra01w,F,NaN,NaN,75.0,169.0,Colorado,Unknown,1975-08-12,NaN
shakiel01w,F-C,NaN,NaN,75.0,190.0,Unknown,Unknown,1970-06-02,NaN
sharpkb01w,G,NaN,NaN,69.0,145.0,Cincinnati,Unknown,1981-04-18,NaN
sharpli99w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
sheetsh01w,G,NaN,NaN,66.0,130.0,Colorado,Unknown,1975-08-15,NaN
shegoch01w,C,NaN,NaN,77.0,NaN,North Carolina,Unknown,1990-02-22,NaN
shielas01w,G,NaN,NaN,70.0,155.0,SW Tennessee CC,Unknown,1985-07-15,NaN
shudlca01w,C,NaN,NaN,72.0,NaN,Minnesota,Unknown,1972-05-13,NaN
shulead01w,G,NaN,NaN,66.0,153.0,Georgia,Unknown,1969-04-24,NaN
shumajo01w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
simondy01w,G,NaN,NaN,65.0,137.0,Arizona State,Unknown,1989-09-29,NaN
simpsda01w,F,NaN,NaN,75.0,160.0,Houston,Unknown,1969-04-11,NaN
slaisma01w,G,NaN,NaN,68.0,173.0,Cincinnati,Unknown,1973-08-23,NaN
slauggw01w,F,NaN,NaN,75.0,181.0,Tulane,Unknown,1980-07-01,NaN
slavtge01w,G,NaN,NaN,73.0,160.0,Florida International,Unknown,1979-10-20,NaN
smithai01w,F,NaN,NaN,74.0,173.0,Louisiana State,Unknown,1980-07-18,NaN
smithbr01w,F-C,NaN,NaN,75.0,195.0,Stanford,Unknown,1984-04-30,NaN
smithch01w,G,NaN,NaN,67.0,140.0,Arkansas,Unknown,1975-08-14,NaN
smithch02w,F,NaN,NaN,70.0,145.0,Stanford,Unknown,1975-05-02,NaN
smithch03w,G,NaN,NaN,72.0,148.0,North Carolina,Unknown,1973-08-23,NaN
smithcr01w,G,NaN,NaN,66.0,121.0,Iowa,Unknown,1984-03-12,NaN
smithje01w,C,NaN,NaN,75.0,198.0,Michigan,Unknown,1982-04-10,NaN
smithka01w,G-F,NaN,NaN,71.0,174.0,Ohio State,Unknown,1974-06-04,NaN
smithki01w,F,NaN,NaN,73.0,158.0,Utah,Unknown,1984-05-07,NaN
smithla01w,G,NaN,NaN,67.0,150.0,Mississippi State,Unknown,1974-02-06,NaN
smithta01w,F-C,NaN,NaN,76.0,160.0,Iowa,Unknown,1977-04-01,NaN
smithty01w,F,NaN,NaN,72.0,NaN,Delaware,Unknown,1985-04-21,NaN
smithwa01w,G,NaN,NaN,71.0,175.0,Duke,Unknown,1985-07-09,NaN
snellbe01w,G,NaN,NaN,69.0,170.0,University of Sydney,Unknown,1981-10-01,NaN
snowmi01w,C,NaN,NaN,77.0,158.0,Tennessee,Unknown,1980-03-20,NaN
sobrale01w,F,NaN,NaN,73.0,183.0,Unknown,Unknown,1974-11-22,NaN
sobrama01w,C,NaN,NaN,75.0,163.0,Unknown,Unknown,1964-03-23,NaN
spencsi01w,G,NaN,NaN,75.0,183.0,Tennessee,Unknown,1985-03-07,NaN
spornra01w,F,NaN,NaN,74.0,150.0,Unknown,Unknown,1968-05-26,NaN
stafftr01w,F,NaN,NaN,73.0,180.0,California,Unknown,1970-11-11,NaN
staleda01w,G,NaN,NaN,66.0,134.0,Virginia,Unknown,1970-05-04,NaN
stanlma99w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
stansti01w,F-C,NaN,NaN,75.0,183.0,North Carolina State,Unknown,1983-01-16,NaN
starbka01w,G,NaN,NaN,73.0,153.0,Stanford,Unknown,1975-07-30,NaN
stedika01w,F-G,NaN,NaN,72.0,173.0,Stanford,Unknown,1967-12-11,NaN
stepama01w,C,NaN,NaN,80.0,187.0,Unknown,Unknown,1979-02-23,NaN
stephre01w,G,NaN,NaN,71.0,160.0,UCLA,Unknown,1969-12-28,NaN
stephst01w,C,NaN,NaN,76.0,205.0,Texas,Unknown,1982-01-21,NaN
sterkca01w,F,NaN,NaN,74.0,170.0,Central Michigan,Unknown,NaN,NaN
stevema01w,F-C,NaN,NaN,75.0,166.0,Auburn,Unknown,1982-02-04,NaN
stileja01w,G,NaN,NaN,68.0,144.0,Missouri State,Unknown,1978-12-21,NaN
stillva01w,F-C,NaN,NaN,73.0,151.0,Kentucky,Unknown,1961-05-14,NaN
stinsan01w,G,NaN,NaN,70.0,158.0,North Carolina State,Unknown,1967-11-25,NaN
stiresh01w,F,NaN,NaN,71.0,208.0,Kansas State,Unknown,1972-05-21,NaN
stockta01w,F-C,NaN,NaN,74.0,165.0,Florida,Unknown,1979-01-29,NaN
streiju01w,F,NaN,NaN,74.0,165.0,Unknown,Unknown,1972-05-14,NaN
stricsh01w,G-F,NaN,NaN,74.0,178.0,Tennessee,Unknown,1990-07-30,NaN
strotan01w,G-F,NaN,NaN,75.0,166.0,Connecticut,Unknown,1983-12-11,NaN
suberto01w,G,NaN,NaN,67.0,137.0,Virginia,Unknown,1974-11-23,NaN
summela01w,C,NaN,NaN,74.0,167.0,Unknown,Unknown,1983-12-13,NaN
sun-mju01w,C,NaN,NaN,73.0,168.0,Unknown,Unknown,1974-10-12,NaN
suttota01w,C,NaN,NaN,76.0,199.0,Rutgers,Unknown,1978-01-27,NaN
swanike01w,G,NaN,NaN,67.0,144.0,Connecticut,Unknown,1986-08-10,NaN
swoopsh01w,F-G,NaN,NaN,72.0,145.0,Texas Tech,Unknown,1971-03-25,NaN
swordca01w,C,NaN,NaN,78.0,210.0,Boston College,Unknown,1989-07-19,NaN
sykesap01w,G-F,NaN,NaN,72.0,NaN,Rutgers,Unknown,1990-07-30,NaN
tatede01w,G,NaN,NaN,68.0,150.0,Maryland,Unknown,1966-05-13,NaN
tateso01w,G,NaN,NaN,66.0,157.0,Arkansas State,Unknown,1971-09-07,NaN
tauradi01w,F-G,NaN,NaN,72.0,172.0,Connecticut,Unknown,1982-06-11,NaN
taylode99w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
tayloli01w,C,NaN,NaN,80.0,200.0,UC Santa Barbara,Unknown,1981-05-20,NaN
taylope01w,F,NaN,NaN,73.0,168.0,Unknown,Unknown,1981-05-24,NaN
teaslni01w,G,NaN,NaN,72.0,169.0,North Carolina,Unknown,1979-03-22,NaN
teilaza01w,C,NaN,NaN,79.0,170.0,Western Illinois,Unknown,1983-09-24,NaN
terryka01w,C-F,NaN,NaN,75.0,183.0,Georgia Tech,Unknown,1983-10-21,NaN
thibami99w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
thirdtr01w,F,NaN,NaN,71.0,160.0,Washington,Unknown,1968-02-27,NaN
thomaca01w,F,NaN,NaN,75.0,200.0,Vanderbilt,Unknown,1985-10-31,NaN
thomach01w,C,NaN,NaN,75.0,185.0,Georgia,Unknown,1982-08-14,NaN
thomaja01w,G,NaN,NaN,69.0,145.0,Duke,Unknown,1989-09-30,NaN
thomakr01w,C,NaN,NaN,77.0,195.0,Duke,Unknown,1989-06-10,NaN
thomala01w,F,NaN,NaN,74.0,165.0,Mississippi State,Unknown,1981-07-06,NaN
thomast01w,F,NaN,NaN,70.0,154.0,Michigan,Unknown,1978-08-29,NaN
thompal01w,F,NaN,NaN,73.0,180.0,Texas Tech,Unknown,1976-06-30,NaN
thompam01w,F,NaN,NaN,73.0,170.0,Oklahoma,Unknown,1987-11-18,NaN
thompka99w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
thomppa01w,F,NaN,NaN,73.0,193.0,Tennessee,Unknown,1975-01-16,NaN
thompsh01w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
thompti01w,F,NaN,NaN,74.0,178.0,USC,Unknown,1975-02-10,NaN
thorbsh01w,G,NaN,NaN,69.0,149.0,Utah,Unknown,1982-08-07,NaN
thorner01w,G,NaN,NaN,70.0,150.0,Brigham Young,Unknown,1981-05-19,NaN
threaro01w,G,NaN,NaN,67.0,150.0,Wisconsin,Unknown,1970-07-01,NaN
tilliic01w,C-F,NaN,NaN,77.0,165.0,Duke,Unknown,1981-12-06,NaN
timmsmi01w,G,NaN,NaN,67.0,132.0,Unknown,Unknown,1965-06-28,NaN
tolerpe01w,G,NaN,NaN,68.0,132.0,Long Beach State,Unknown,1966-03-24,NaN
tolivkr01w,G,NaN,NaN,67.0,130.0,Maryland,Unknown,1987-01-27,NaN
torniel01w,F,NaN,NaN,73.0,160.0,Unknown,Unknown,1965-05-27,NaN
torrele01w,C,NaN,NaN,75.0,171.0,Florida State,Unknown,1978-04-06,NaN
traviti01w,G-F,NaN,NaN,71.0,145.0,Flordia,Unknown,1978-03-20,NaN
tremich01w,G,NaN,NaN,66.0,142.0,Auburn,Unknown,1969-10-20,NaN
tricetr01w,F-C,NaN,NaN,74.0,180.0,North Carolina State,Unknown,1965-08-04,NaN
tunsine01w,G-F,NaN,NaN,73.0,170.0,Iowa State,Unknown,1970-08-22,NaN
turneba01w,G-F,NaN,NaN,72.0,172.0,Connecticut,Unknown,1984-06-08,NaN
tutermo01w,G,NaN,NaN,72.0,155.0,Arizona State,Unknown,1975-08-25,NaN
tuvicsl01w,C,NaN,NaN,76.0,194.0,Unknown,Unknown,1977-09-19,NaN
tzekopo01w,C,NaN,NaN,76.0,189.0,Unknown,Unknown,1968-04-30,NaN
udokamf01w,F,NaN,NaN,72.0,187.0,DePaul,Unknown,1976-06-16,NaN
ujhelpe01w,F-C,NaN,NaN,76.0,200.0,South Carolina,Unknown,1980-12-17,NaN
umoh-it01w,G,NaN,NaN,67.0,140.0,Clemson,Unknown,1977-02-21,NaN
valdeam01w,F,NaN,NaN,73.0,160.0,Unknown,Unknown,1976-08-18,NaN
vandeco01w,G,NaN,NaN,68.0,130.0,Gonzaga,Unknown,1989-02-08,NaN
vandehe99w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
vanemal01w,F,NaN,NaN,75.0,175.0,UCLA,Unknown,1968-04-14,NaN
vangomi01w,C,NaN,NaN,78.0,187.0,Duke,Unknown,1977-05-10,NaN
vaughki01w,C,NaN,NaN,76.0,208.0,Rutgers,Unknown,1987-01-24,NaN
vaughkr01w,F,NaN,NaN,73.0,160.0,Virginia Commonwealth,Unknown,1986-09-08,NaN
vealkr01w,G,NaN,NaN,70.0,150.0,Unknown,Unknown,1981-07-24,NaN
veselja01w,F,NaN,NaN,75.0,195.0,none,Unknown,1983-12-31,NaN
vidicbo01w,G,NaN,NaN,69.0,133.0,Oregon State,Unknown,1973-01-07,NaN
viglida01w,G,NaN,NaN,70.0,157.0,Texas,Unknown,1975-03-07,NaN
vilipda01w,F-C,NaN,NaN,76.0,207.0,Unknown,Unknown,1975-03-30,NaN
vodicka01w,F-C,NaN,NaN,76.0,190.0,Unknown,Unknown,1972-12-19,NaN
vodopna01w,F,NaN,NaN,75.0,181.0,Unknown,Unknown,1981-04-06,NaN
voigtka01w,G,NaN,NaN,73.0,162.0,Wisconsin,Unknown,1975-04-07,NaN
vukadmi01w,G,NaN,NaN,73.0,150.0,California,Unknown,1968-11-18,NaN
walkeas01w,F-C,NaN,NaN,73.0,200.0,California,Unknown,1987-02-24,NaN
walkeay01w,F,NaN,NaN,75.0,142.0,Louisiana Tech,Unknown,1979-09-10,NaN
walkeda01w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
walkede01w,F,NaN,NaN,75.0,168.0,Virginia,Unknown,1977-11-28,NaN
walkema01w,C,NaN,NaN,75.0,253.0,Pittsburgh,Unknown,1986-10-17,NaN
walsema01w,F,NaN,NaN,74.0,184.0,Penn State,Unknown,1978-10-28,NaN
wardvo01w,C,NaN,NaN,78.0,170.0,Tennessee,Unknown,1973-03-16,NaN
warleav01w,C,NaN,NaN,75.0,NaN,Liberty,Unknown,1987-05-17,NaN
washico01w,G,NaN,NaN,66.0,138.0,Notre Dame,Unknown,1971-01-17,NaN
washito01w,F,NaN,NaN,71.0,160.0,Florida,Unknown,1977-12-30,NaN
wautean01w,C,NaN,NaN,76.0,193.0,Unknown,Unknown,1980-10-12,NaN
weathte01w,G,NaN,NaN,68.0,161.0,Louisiana Tech,Unknown,1965-12-08,NaN
webbum01w,G-F,NaN,NaN,70.0,162.0,North Carolina State,Unknown,1975-06-26,NaN
weberma01w,C,NaN,NaN,77.0,200.0,Iona,Unknown,1982-06-01,NaN
weckeke01w,F,NaN,NaN,73.0,172.0,Kansas State,Unknown,1982-12-16,NaN
weisery99w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
westhpa99w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
whaleli01w,G,NaN,NaN,68.0,150.0,Minnesota,Unknown,1982-05-09,NaN
whisejo99w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
whitede01w,F,NaN,NaN,71.0,180.0,Louisiana State,Unknown,1980-04-03,NaN
whiteer01w,G,NaN,NaN,63.0,135.0,Louisiana State,Unknown,1986-08-26,NaN
whiteta01w,G,NaN,NaN,67.0,154.0,Mississippi State,Unknown,1982-09-27,NaN
whitiva01w,C-F,NaN,NaN,74.0,199.0,Stanford,Unknown,1972-04-09,NaN
whitmta01w,F,NaN,NaN,74.0,190.0,Memphis,Unknown,1977-06-05,NaN
whittje01w,C,NaN,NaN,77.0,176.0,Unknown,Unknown,1973-09-05,NaN
whittkh01w,F,NaN,NaN,73.0,185.0,North Carolina State,Unknown,1986-08-05,NaN
wickssu01w,F,NaN,NaN,75.0,191.0,Rutgers,Unknown,1966-11-26,NaN
widemja01w,G,NaN,NaN,66.0,135.0,Stanford,Unknown,1975-10-16,NaN
wiggica01w,G,NaN,NaN,71.0,154.0,Stanford,Unknown,1987-02-14,NaN
wilkeda01w,G,NaN,NaN,65.0,121.0,Long Beach State,Unknown,1969-02-27,NaN
wilkibr01w,C,NaN,NaN,75.0,185.0,Iowa State,Unknown,1983-06-15,NaN
williad01w,F-C,NaN,NaN,77.0,170.0,USC,Unknown,1977-02-15,NaN
willian01w,G,NaN,NaN,72.0,149.0,Illinois,Unknown,1983-07-21,NaN
willibe01w,G,NaN,NaN,69.0,145.0,Texas,Unknown,1965-11-09,NaN
willide01w,G,NaN,NaN,68.0,160.0,Louisiana Tech,Unknown,1972-09-23,NaN
willifr99w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
willigr99w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
williki01w,G,NaN,NaN,66.0,136.0,DePaul,Westark CC,1974-10-14,NaN
willile01w,F,NaN,NaN,72.0,200.0,Auburn,Unknown,1981-02-10,NaN
willile02w,G-F,NaN,NaN,71.0,155.0,DePaul,Unknown,1979-07-04,NaN
willili01w,G,NaN,NaN,71.0,170.0,UCLA,Unknown,1984-06-13,NaN
willina01w,F-C,NaN,NaN,74.0,210.0,UCLA,Unknown,1970-11-30,NaN
williri01w,G,NaN,NaN,66.0,135.0,Connecticut,Unknown,1976-01-14,NaN
williri02w,G,NaN,NaN,67.0,165.0,Miami,Unknown,1990-05-28,NaN
willisa01w,G-F,NaN,NaN,72.0,NaN,Auburn,Unknown,1973-09-24,NaN
willish01w,G,NaN,NaN,66.0,135.0,Oregon,Unknown,1980-04-14,NaN
willita01w,G,NaN,NaN,71.0,170.0,Auburn,Unknown,1974-07-23,NaN
willito01w,G,NaN,NaN,68.0,138.0,Texas A&M,Unknown,1982-01-11,NaN
williwe01w,G,NaN,NaN,67.0,141.0,Arkansas,Unknown,1978-11-18,NaN
wilsoam01w,F,NaN,NaN,71.0,176.0,Louisiana Tech,Unknown,1977-02-06,NaN
wintebr01w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
wirthch01w,F,NaN,NaN,73.0,185.0,Vanderbilt,Unknown,1987-04-18,NaN
wisdoli01w,F,NaN,NaN,74.0,186.0,Purdue,Unknown,1986-05-26,NaN
witheso01w,G,NaN,NaN,70.0,145.0,Florida,Unknown,1969-07-06,NaN
wojtaju01w,G-F,NaN,NaN,72.0,175.0,Wisconsin-Green Bay,Unknown,1989-04-09,NaN
wolteka01w,C,NaN,NaN,79.0,227.0,Connecticut,Unknown,1975-08-15,NaN
wolvean01w,F-C,NaN,NaN,75.0,205.0,Oregon,Unknown,1978-12-08,NaN
woodaly01w,G,NaN,NaN,72.0,160.0,Kansas,Unknown,1959-08-12,NaN
woodki01w,C,NaN,NaN,76.0,NaN,Wisconsin-Green Bay,Unknown,1972-09-16,NaN
woolror01w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
wooslti01w,G,NaN,NaN,67.0,132.0,Tennessee,Unknown,1973-04-04,NaN
wrighfa01w,G,NaN,NaN,66.0,130.0,San Diego State,Unknown,1973-01-28,NaN
wrighmo01w,G,NaN,NaN,71.0,178.0,Virginia,Unknown,1988-07-15,NaN
wrighsh01w,F,NaN,NaN,70.0,155.0,Purdue,Unknown,1981-09-21,NaN
wrighta01w,G,NaN,NaN,71.0,165.0,Penn State,Unknown,1983-11-20,NaN
wyckobr01w,F,NaN,NaN,73.0,183.0,Florida State,Unknown,1980-03-30,NaN
wynneda01w,F,NaN,NaN,74.0,175.0,Seton Hall,Unknown,1975-02-02,NaN
yamasli01w,G,NaN,NaN,73.0,190.0,Stanford,Unknown,1980-06-02,NaN
yasenco01w,G,NaN,NaN,72.0,160.0,Purdue,Unknown,1973-12-05,2001-05-12
yilmane01w,F-C,NaN,NaN,76.0,193.0,Unknown,Unknown,1980-06-06,NaN
youngca01w,G,NaN,NaN,69.0,175.0,Auburn,Unknown,1969-07-28,NaN
youngso01w,F,NaN,NaN,73.0,165.0,Baylor,Unknown,1983-12-15,NaN
youngta01w,F,NaN,NaN,74.0,166.0,James Madison,Unknown,1986-10-30,NaN
zakalok01w,C,NaN,NaN,78.0,174.0,Unknown,Unknown,1977-12-18,NaN
zarafr01w,G,NaN,NaN,70.0,146.0,Unknown,Unknown,1976-12-08,NaN
zellosh01w,G,NaN,NaN,70.0,155.0,Pittsburgh,Unknown,1986-08-28,NaN
zhengha01w,C,NaN,NaN,80.0,254.0,Unknown,Unknown,1967-03-07,NaN
zierddo99w,Unknown,NaN,NaN,NaN,NaN,Unknown,Unknown,NaN,NaN
zirkozu01w,G,NaN,NaN,69.0,145.0,Unknown,Unknown,1980-06-06,NaN
zollsh01w,G,NaN,NaN,67.0,148.0,Virginia,Unknown,1986-07-11,NaN
